"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state"
"L13M022","Lonely 13","Lonely",4,"27/03/2015",8,"Male",33,108.703723,2015-03-26,NA,0,0,"ingroupnonbreeder",1
"L13M022","Lonely 13","Lonely",5,"23/02/2016",12,"Male",112,111.7311443,2015-03-26,NA,334,0.914442163,"ingroupnonbreeder",1
"L13M022",NA,"Lonely",NA,"09/09/2016",12,"Male",NA,NA,2015-03-26,NA,533,1.45927447,"Disappeared",2
"L13M023","Lonely 13","Lonely",4,"27/03/2015",8,"Male",31,108.703723,2015-03-26,NA,0,0,"ingroupnonbreeder",1
"L13M023","Lonely 13","Lonely",5,"23/02/2016",12,"Male",113,111.7311443,2015-03-26,NA,334,0.914442163,"ingroupnonbreeder",1
"L13M023","Lonely 11","Lonely",7,"30/05/2017",6,"Male",134,75.0055436,2015-03-26,NA,796,2.179329227,"Disappeared",2
"L13M024","Lonely 13","Lonely",5,"22/02/2016",12,"Male",39,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder",1
"L13M024",NA,"Lonely",NA,"09/09/2016",12,"Male",NA,NA,2016-02-22,NA,200,0.547570157,"Disappeared",2
"L13M026","Lonely 13","Lonely",5,"23/02/2016",12,"Male",84,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder",1
"L13M026","Lonely 23","Lonely",7,"04/07/2017",7,"Male",153,2.493346736,2016-02-22,NA,498,1.363449692,"Disappeared",2
"L13M027","Lonely 13","Lonely",5,"23/02/2016",12,"Male",81,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder",1
"L13M027",NA,"Lonely",NA,"09/09/2016",12,"Male",NA,NA,2016-02-22,NA,200,0.547570157,"Disappeared",2
"L13M028","Lonely 13","Lonely",5,"24/02/2016",12,"Male",37,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder",1
"L13M028","Lonely 13","Lonely",6,"10/09/2016",8,"Male",105,4.678070845,2016-02-22,NA,201,0.550308008,"ingroupnonbreeder",1
"L13M028","Lonely 13","Lonely",7,"05/06/2017",10,"Male",123,52.75207139,2016-02-22,NA,469,1.284052019,"ingroupnonbreeder",1
"L13M028","Lonely 13","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-02-22,99,527,1.442847365,"ingroupnonbreeder",99
"L13M031","Lonely 13","Lonely",6,"10/09/2016",8,"Male",94,4.678070845,2016-09-10,NA,0,0,"ingroupnonbreeder",1
"L13M031","Lonely 13","Lonely",7,"05/06/2017",10,"Male",121,52.75207139,2016-09-10,NA,268,0.733744011,"ingroupnonbreeder",1
"L13M031","Lonely 13","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-10,99,326,0.892539357,"ingroupnonbreeder",99
"L13M034","Lonely 13","Lonely",7,"06/06/2017",10,"Male",78,52.75207139,2017-06-05,NA,0,0,"ingroupnonbreeder",1
"L13M034","Lonely 13","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-05,99,58,0.158795346,"ingroupnonbreeder",99
"L13M036","Lonely 13","Lonely",7,"07/06/2017",10,"Male",79,52.75207139,2017-06-05,NA,0,0,"ingroupnonbreeder",1
"L13M036","Lonely 13","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-05,99,58,0.158795346,"ingroupnonbreeder",99
"L14M002","Lonely 14","Lonely",2,"02/03/2014",13,"Male",47,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder",1
"L14M002","Lonely 14","Lonely",3,"16/09/2014",8,"Male",105,6.702013991,2014-03-01,NA,199,0.544832307,"ingroupnonbreeder",1
"L14M002","Lonely 62","Lonely",4,"31/01/2015",2,"Male",123,72.65603459,2014-03-01,NA,336,0.919917864,"Disappeared",2
"L14M003","Lonely 14","Lonely",2,"02/03/2014",13,"Male",44,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder",1
"L14M003",NA,"Lonely",NA,"16/09/2014",13,"Male",NA,NA,2014-03-01,NA,199,0.544832307,"Disappeared",2
"L14M007","Lonely 14","Lonely",2,"03/03/2014",13,"Male",95,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder",1
"L14M007",NA,"Lonely",NA,"16/09/2014",13,"Male",NA,NA,2014-03-01,NA,199,0.544832307,"Disappeared",2
"L14M012","Lonely 14","Lonely",2,"03/03/2014",13,"Male",51,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder",1
"L14M012","Lonely 14","Lonely",3,"17/09/2014",8,"Male",115,6.702013991,2014-03-01,NA,200,0.547570157,"ingroupnonbreeder",1
"L14M012",NA,"Lonely",NA,"29/01/2015",8,"Male",NA,NA,2014-03-01,NA,334,0.914442163,"Disappeared",2
"L14M022","Lonely 14","Lonely",5,"08/02/2016",12,"Male",73,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder",1
"L14M022","Lonely 14","Lonely",6,"09/09/2016",9,"Male",120,4.678070845,2016-02-08,NA,214,0.585900068,"ingroupnonbreeder",1
"L14M022","Lonely 14","Lonely",7,"31/05/2017",13,"Male",148,75.0055436,2016-02-08,NA,478,1.308692676,"ingroupnonbreeder",1
"L14M022","Lonely 14","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder",99
"L14M024","Lonely 14","Lonely",5,"10/02/2016",12,"Male",42,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder",1
"L14M024","Lonely 14","Lonely",6,"10/09/2016",9,"Male",98,4.678070845,2016-02-08,NA,215,0.588637919,"ingroupnonbreeder",1
"L14M024","Lonely 14","Lonely",7,"30/05/2017",13,"Male",126,75.0055436,2016-02-08,NA,477,1.305954825,"ingroupnonbreeder",1
"L14M024","Lonely 14","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder",99
"L14M026","Lonely 14","Lonely",5,"11/02/2016",12,"Male",45,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder",1
"L14M026","Lonely 14","Lonely",6,"10/09/2016",9,"Male",105,4.678070845,2016-02-08,NA,215,0.588637919,"ingroupnonbreeder",1
"L14M026","Lonely 14","Lonely",7,"30/05/2017",13,"Male",138,75.0055436,2016-02-08,NA,477,1.305954825,"ingroupnonbreeder",1
"L14M026","Lonely 14","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder",99
"L14M028","Lonely 14","Lonely",6,"10/09/2016",9,"Male",65,4.678070845,2016-09-09,NA,0,0,"ingroupnonbreeder",1
"L14M028","Lonely 14","Lonely",7,"30/05/2017",13,"Male",114,75.0055436,2016-09-09,NA,263,0.720054757,"ingroupnonbreeder",1
"L14M028","Lonely 14","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-09,99,327,0.895277207,"ingroupnonbreeder",99
"L14M029","Lonely 14","Lonely",7,"30/05/2017",13,"Male",68,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder",1
"L14M029","Lonely 14","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder",99
"L14M032","Lonely 14","Lonely",7,"01/06/2017",13,"Male",29,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder",1
"L14M032","Lonely 14","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder",99
"L15M004","Lonely 15","Lonely",5,"26/02/2016",7,"Male",40,111.7311443,2016-02-24,NA,0,0,"ingroupnonbreeder",1
"L15M004","Lonely 15","Lonely",6,"09/09/2016",8,"Male",89,4.678070845,2016-02-24,NA,198,0.542094456,"ingroupnonbreeder",1
"L15M004","Lonely 15","Lonely",7,"05/06/2017",10,"Male",118,52.75207139,2016-02-24,NA,467,1.278576318,"ingroupnonbreeder",1
"L15M004","Lonely 15","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-02-24,99,525,1.437371663,"ingroupnonbreeder",99
"L15M007","Lonely 15","Lonely",5,"27/02/2016",7,"Male",38,111.7311443,2016-02-24,NA,0,0,"ingroupnonbreeder",1
"L15M007","Lonely 15","Lonely",6,"09/09/2016",8,"Male",82,4.678070845,2016-02-24,NA,198,0.542094456,"ingroupnonbreeder",1
"L15M007","Lonely 15","Lonely",7,"05/06/2017",10,"Male",91,52.75207139,2016-02-24,NA,467,1.278576318,"ingroupnonbreeder",1
"L15M007","Lonely 15","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-02-24,99,525,1.437371663,"ingroupnonbreeder",99
"L15M010","Lonely 15","Lonely",7,"05/06/2017",10,"Male",46,52.75207139,2017-06-05,NA,0,0,"ingroupnonbreeder",1
"L15M010","Lonely 15","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-05,99,58,0.158795346,"ingroupnonbreeder",99
"L15M011","Lonely 15","Lonely",7,"05/06/2017",10,"Male",57,52.75207139,2017-06-05,NA,0,0,"ingroupnonbreeder",1
"L15M011","Lonely 15","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-05,99,58,0.158795346,"ingroupnonbreeder",99
"L16M003","Lonely 16","Lonely",3,"11/10/2014",8,"Male",21,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder",1
"L16M003",NA,"Lonely",NA,"29/01/2015",8,"Male",NA,NA,2014-10-09,NA,112,0.306639288,"Disappeared",2
"L16M005","Lonely 16","Lonely",3,"11/10/2014",8,"Male",18,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder",1
"L16M005",NA,"Lonely",NA,"29/01/2015",8,"Male",NA,NA,2014-10-09,NA,112,0.306639288,"Disappeared",2
"L16M011","Lonely 16","Lonely",6,"16/09/2016",9,"Male",36,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L16M011","Lonely 16","Lonely",7,"27/06/2017",12,"Male",96,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder",1
"L16M011","Lonely 16","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L16M012","Lonely 16","Lonely",6,"17/09/2016",9,"Male",30,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L16M012","Lonely 16","Lonely",7,"27/06/2017",12,"Male",90,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder",1
"L16M012","Lonely 16","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L16M014","Lonely 16","Lonely",6,"17/09/2016",9,"Male",73,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L16M014","Lonely 16","Lonely",7,"28/06/2017",12,"Male",99,52.75207139,2016-09-16,NA,285,0.780287474,"ingroupnonbreeder",1
"L16M014","Lonely 16","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L16M015","Lonely 16","Lonely",7,"27/06/2017",12,"Male",46,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L16M015","Lonely 16","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L16M017","Lonely 16","Lonely",7,"28/06/2017",12,"Male",42,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L16M017","Lonely 16","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L16M018","Lonely 16","Lonely",7,"29/06/2017",12,"Male",55,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L16M018","Lonely 16","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L18M005","Lonely 18","Lonely",2,"14/03/2014",14,"Male",87,189.4909852,2014-03-11,NA,0,0,"ingroupnonbreeder",1
"L18M005",NA,"Lonely",NA,"16/09/2014",14,"Male",NA,NA,2014-03-11,NA,189,0.517453799,"Disappeared",2
"L18M012","Lonely 18","Lonely",2,"16/03/2014",14,"Male",56,189.4909852,2014-03-11,NA,5,0.013689254,"ingroupnonbreeder",1
"L18M012","Lonely 18","Lonely",3,"01/10/2014",9,"Male",83,5.448128916,2014-03-11,NA,204,0.558521561,"ingroupnonbreeder",1
"L18M012",NA,"Lonely",NA,"29/01/2015",9,"Male",NA,NA,2014-03-11,NA,324,0.887063655,"Disappeared",2
"L18M017","Lonely 18","Lonely",7,"27/06/2017",7,"Male",50,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L18M017","Lonely 18","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L18M018","Lonely 18","Lonely",7,"28/06/2017",7,"Male",57,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L18M018","Lonely 18","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L18M019","Lonely 18","Lonely",7,"29/06/2017",7,"Male",79,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L18M019","Lonely 18","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L20M007","Lonely 20","Lonely",6,"07/10/2016",11,"Male",59,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder",1
"L20M007","Lonely 20","Lonely",7,"20/07/2017",10,"Male",115,2.493346736,2016-10-06,NA,287,0.785763176,"ingroupnonbreeder",1
"L20M007","Lonely 20","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder",99
"L20M008","Lonely 20","Lonely",6,"07/10/2016",11,"Male",67,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder",1
"L20M008","Lonely 20","Lonely",7,"21/07/2017",10,"Male",113,2.493346736,2016-10-06,NA,288,0.788501027,"ingroupnonbreeder",1
"L20M008","Lonely 20","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder",99
"L20M009","Lonely 20","Lonely",6,"08/10/2016",11,"Male",60,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder",1
"L20M009","Lonely 20","Lonely",7,"20/07/2017",10,"Male",115,2.493346736,2016-10-06,NA,287,0.785763176,"ingroupnonbreeder",1
"L20M009","Lonely 20","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder",99
"L20M012","Lonely 20","Lonely",7,"20/07/2017",10,"Male",70,2.493346736,2017-07-20,NA,0,0,"ingroupnonbreeder",1
"L20M012","Lonely 20","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-20,99,13,0.03559206,"ingroupnonbreeder",99
"L20M013","Lonely 20","Lonely",7,"21/07/2017",10,"Male",89,2.493346736,2017-07-20,NA,0,0,"ingroupnonbreeder",1
"L20M013","Lonely 20","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-20,99,13,0.03559206,"ingroupnonbreeder",99
"L23M001","Lonely 23","Lonely",7,"04/07/2017",7,"Male",79,2.493346736,2017-07-04,NA,0,0,"ingroupnonbreeder",1
"L23M001","Lonely 23","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-04,99,29,0.079397673,"ingroupnonbreeder",99
"L23M002","Lonely 23","Lonely",7,"04/07/2017",7,"Male",86,2.493346736,2017-07-04,NA,0,0,"ingroupnonbreeder",1
"L23M002","Lonely 23","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-04,99,29,0.079397673,"ingroupnonbreeder",99
"L23M003","Lonely 23","Lonely",7,"05/07/2017",7,"Male",60,2.493346736,2017-07-04,NA,0,0,"ingroupnonbreeder",1
"L23M003","Lonely 23","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-04,99,29,0.079397673,"ingroupnonbreeder",99
"L23M005","Lonely 23","Lonely",7,"07/07/2017",7,"Male",17,2.493346736,2017-07-04,NA,0,0,"ingroupnonbreeder",1
"L23M005","Lonely 23","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-04,99,29,0.079397673,"ingroupnonbreeder",99
"L25M003","Lonely 25","Lonely",7,"22/06/2017",6,"Male",63,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L25M003","Lonely 25","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L25M004","Lonely 25","Lonely",7,"22/06/2017",6,"Male",64,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L25M004","Lonely 25","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L25M005","Lonely 25","Lonely",7,"23/06/2017",6,"Male",43,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L25M005","Lonely 25","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L26M006","Lonely 26","Lonely",6,"07/10/2016",10,"Male",75,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder",1
"L26M006","Lonely 26","Lonely",7,"14/07/2017",10,"Male",116,2.493346736,2016-10-06,NA,281,0.769336071,"ingroupnonbreeder",1
"L26M006","Lonely 26","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder",99
"L26M009","Lonely 26","Lonely",6,"08/10/2016",10,"Male",33,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder",1
"L26M009","Lonely 26","Lonely",7,"14/07/2017",10,"Male",95,2.493346736,2016-10-06,NA,281,0.769336071,"ingroupnonbreeder",1
"L26M009","Lonely 26","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder",99
"L26M011","Lonely 26","Lonely",7,"13/07/2017",10,"Male",72,2.493346736,2017-07-13,NA,0,0,"ingroupnonbreeder",1
"L26M011","Lonely 26","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-13,99,20,0.054757016,"ingroupnonbreeder",99
"L26M012","Lonely 26","Lonely",7,"13/07/2017",10,"Male",86,2.493346736,2017-07-13,NA,0,0,"ingroupnonbreeder",1
"L26M012","Lonely 26","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-13,99,20,0.054757016,"ingroupnonbreeder",99
"L26M014","Lonely 26","Lonely",7,"15/07/2017",10,"Male",68,2.493346736,2017-07-13,NA,0,0,"ingroupnonbreeder",1
"L26M014","Lonely 26","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-07-13,99,20,0.054757016,"ingroupnonbreeder",99
"L40M007","Lonely 40","Lonely",6,"22/09/2016",10,"Male",88,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder",1
"L40M007","Lonely 40","Lonely",7,"21/06/2017",12,"Male",122,52.75207139,2016-09-22,NA,272,0.744695414,"ingroupnonbreeder",1
"L40M007","Lonely 40","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder",99
"L40M011","Lonely 40","Lonely",6,"22/09/2016",10,"Male",41,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder",1
"L40M011","Lonely 40","Lonely",7,"21/06/2017",12,"Male",108,52.75207139,2016-09-22,NA,272,0.744695414,"ingroupnonbreeder",1
"L40M011","Lonely 40","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder",99
"L40M015","Lonely 40","Lonely",7,"21/06/2017",12,"Male",36,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L40M015","Lonely 40","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L40M017","Lonely 40","Lonely",7,"22/06/2017",12,"Male",43,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L40M017","Lonely 40","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L40M018","Lonely 40","Lonely",7,"22/06/2017",12,"Male",40,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L40M018","Lonely 40","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L43M002","Lonely 43","Lonely",2,"17/03/2014",4,"Male",41,189.4909852,2014-03-15,NA,0,0,"ingroupnonbreeder",1
"L43M002","Lonely 40","Lonely",6,"23/09/2016",10,"Male",157,4.678070845,2014-03-15,NA,923,2.527036277,"Disappeared",2
"L43M004","Lonely 43","Lonely",2,"18/03/2014",4,"Male",43,189.4909852,2014-03-15,NA,0,0,"ingroupnonbreeder",1
"L43M004",NA,"Lonely",NA,"16/09/2014",4,"Male",NA,NA,2014-03-15,NA,185,0.506502396,"Disappeared",2
"L46M007","Lonely 46","Lonely",2,"03/04/2014",7,"Male",64,189.4909852,2014-03-31,NA,0,0,"ingroupnonbreeder",1
"L46M007",NA,"Lonely",NA,"16/09/2014",7,"Male",NA,NA,2014-03-31,NA,169,0.462696783,"Disappeared",2
"L46M016","Lonely 46","Lonely",6,"16/09/2016",10,"Male",64,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L46M016","Lonely 46","Lonely",7,"27/06/2017",12,"Male",106,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder",1
"L46M016","Lonely 46","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L46M018","Lonely 46","Lonely",6,"16/09/2016",10,"Male",90,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L46M018","Lonely 46","Lonely",7,"27/06/2017",12,"Male",127,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder",1
"L46M018","Lonely 46","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L46M019","Lonely 46","Lonely",6,"16/09/2016",10,"Male",43,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L46M019","Lonely 46","Lonely",7,"28/06/2017",12,"Male",105,52.75207139,2016-09-16,NA,285,0.780287474,"ingroupnonbreeder",1
"L46M019","Lonely 46","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L46M021","Lonely 46","Lonely",7,"28/06/2017",12,"Male",41,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L46M021","Lonely 46","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L48M002","Lonely 48","Lonely",6,"22/09/2016",6,"Male",73,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder",1
"L48M002","Lonely 48","Lonely",7,"22/06/2017",11,"Male",130,52.75207139,2016-09-22,NA,273,0.747433265,"ingroupnonbreeder",1
"L48M002","Lonely 48","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder",99
"L48M003","Lonely 48","Lonely",6,"22/09/2016",6,"Male",95,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder",1
"L48M003","Lonely 48","Lonely",7,"22/06/2017",11,"Male",128,52.75207139,2016-09-22,NA,273,0.747433265,"ingroupnonbreeder",1
"L48M003","Lonely 48","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder",99
"L48M004","Lonely 48","Lonely",6,"22/09/2016",6,"Male",79,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder",1
"L48M004","Lonely 48","Lonely",7,"22/06/2017",11,"Male",111,52.75207139,2016-09-22,NA,273,0.747433265,"ingroupnonbreeder",1
"L48M004","Lonely 48","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder",99
"L48M005","Lonely 48","Lonely",6,"23/09/2016",6,"Male",46,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder",1
"L48M005","Lonely 48","Lonely",7,"23/06/2017",11,"Male",77,52.75207139,2016-09-22,NA,274,0.750171116,"ingroupnonbreeder",1
"L48M005","Lonely 48","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder",99
"L48M009","Lonely 48","Lonely",7,"22/06/2017",11,"Male",49,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L48M009","Lonely 48","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L49M003","Lonely 49","Lonely",6,"16/09/2016",10,"Male",88,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L49M003",NA,"Lonely",NA,"30/05/2017",10,"Male",NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared",2
"L49M004","Lonely 49","Lonely",6,"16/09/2016",10,"Male",53,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L49M004",NA,"Lonely",NA,"30/05/2017",10,"Male",NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared",2
"L49M006","Lonely 49","Lonely",6,"17/09/2016",10,"Male",82,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L49M006",NA,"Lonely",NA,"30/05/2017",10,"Male",NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared",2
"L54M002","Lonely 54","Lonely",7,"30/05/2017",5,"Male",64,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder",1
"L54M002","Lonely 54","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder",99
"L54M004","Lonely 54","Lonely",7,"31/05/2017",5,"Male",60,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder",1
"L54M004","Lonely 54","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder",99
"L54M005","Lonely 54","Lonely",7,"01/06/2017",5,"Male",33,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder",1
"L54M005","Lonely 54","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder",99
"L62M003","Lonely 62","Lonely",5,"10/02/2016",6,"Male",36,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder",1
"L62M003","Lonely 62","Lonely",6,"10/09/2016",6,"Male",104,4.678070845,2016-02-08,NA,215,0.588637919,"ingroupnonbreeder",1
"L62M003","Lonely 62","Lonely",7,"06/06/2017",6,"Male",143,52.75207139,2016-02-08,NA,484,1.325119781,"ingroupnonbreeder",1
"L62M003","Lonely 62","Lonely",NA,"02/08/2017",NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder",99
