YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECIPTATION_mmday,HUMIDITY_2m,SITE
1990,7,20,18.6,0.1,8.59,0,2.26,Tswalu
1990,7,21,20.2,2.07,10.7,0,2.2,Tswalu
1990,7,22,22.98,4.44,13.08,0,2.75,Tswalu
1990,7,23,24,5.46,14.01,0,3.91,Tswalu
1990,7,24,24.5,6.71,15.65,0,3.6,Tswalu
1990,7,25,25.01,7.88,16.05,0,3.42,Tswalu
1990,7,26,24.49,7.36,15.83,0,3.05,Tswalu
1990,7,27,24.68,7.64,15.76,0,2.69,Tswalu
1990,7,28,22.63,6.26,13.52,0,3.36,Tswalu
1990,7,29,15.15,4.15,9.66,0,4.52,Tswalu
1990,7,30,17.9,2.08,9.05,0,3.72,Tswalu
1990,7,31,21.83,2.48,11.09,0,2.75,Tswalu
1990,8,1,22.65,3.75,12.91,0,2.44,Tswalu
1990,8,2,23.57,5.97,14.15,0,2.5,Tswalu
1990,8,3,22.74,4.53,12.19,0,3.23,Tswalu
1990,8,4,22.19,4.72,12.48,0,2.69,Tswalu
1990,8,5,23.01,9.15,15.05,0.54,4.88,Tswalu
1990,8,6,24.08,9.37,15.9,0.27,5.13,Tswalu
1990,8,7,24.93,9.55,16.45,0.01,5.25,Tswalu
1990,8,8,25.98,10.34,16.97,0,4.39,Tswalu
1990,8,9,25.51,9.06,16.33,0,3.66,Tswalu
1990,8,10,24.69,10.35,15.91,0,3.54,Tswalu
1990,8,11,19.56,5.71,11.38,0,3.66,Tswalu
1990,8,12,22.23,3.36,11.59,0,2.38,Tswalu
1990,8,13,22.37,7.01,13.77,0,5.19,Tswalu
1990,8,14,19.69,6.64,12.47,0,4.46,Tswalu
1990,8,15,21.19,6.26,12.9,0,3.36,Tswalu
1990,8,16,21.73,7.51,13.89,0.36,3.6,Tswalu
1990,8,17,22.69,6.58,14.4,0,3.66,Tswalu
1990,8,18,22.69,6.4,13.87,0,2.32,Tswalu
1990,8,19,16.93,2.68,9.25,0,3.3,Tswalu
1990,8,20,17.9,0.74,8.73,0,3.11,Tswalu
1990,8,21,20.3,4.6,11.55,0,3.6,Tswalu
1990,8,22,25.29,6.69,15.08,0,3.17,Tswalu
1990,8,23,27.94,6.48,15.92,0,3.54,Tswalu
1990,8,24,29.02,10.21,18.05,0,3.23,Tswalu
1990,8,25,27.9,9.47,17.36,0,3.23,Tswalu
1990,8,26,29.02,9.14,18.77,0,2.81,Tswalu
1990,8,27,30.98,11.37,20.4,0,2.81,Tswalu
1990,8,28,30.71,13.99,20.79,0,3.23,Tswalu
1990,8,29,27.28,10.08,17.32,0,3.48,Tswalu
1990,8,30,20.34,4.87,12.26,0,3.6,Tswalu
1990,8,31,21.92,4.73,12.44,0,2.62,Tswalu
1990,9,1,24.61,5.05,14.94,0,2.81,Tswalu
1990,9,2,21.96,10.89,15.65,0.2,5.8,Tswalu
1990,9,3,23.56,11.48,17.05,1.41,7.51,Tswalu
1990,9,4,26.61,13.22,19.05,0.49,7.08,Tswalu
1990,9,5,28.24,13.66,20.1,0.02,7.14,Tswalu
1990,9,6,28.38,13.84,19.44,0.02,5.98,Tswalu
1990,9,7,29.84,12.09,19.48,0,3.66,Tswalu
1990,9,8,28.32,8.93,17.88,0,2.38,Tswalu
1990,9,9,29.48,8.89,18.51,0,2.32,Tswalu
1990,9,10,31.74,10.22,20.83,0,2.38,Tswalu
1990,9,11,31.62,12.51,20.83,0,3.05,Tswalu
1990,9,12,29,11.76,19.37,0,3.54,Tswalu
1990,9,13,28.91,12.37,19.28,0,4.64,Tswalu
1990,9,14,25.39,10.27,16.56,0,3.42,Tswalu
1990,9,15,27.48,7.25,16.94,0,2.56,Tswalu
1990,9,16,27.44,10.04,18.05,0,2.56,Tswalu
1990,9,17,21.96,5.7,13.65,0,3.11,Tswalu
1990,9,18,19.2,4.52,11.2,0,2.99,Tswalu
1990,9,19,23.72,2.33,13.19,0,3.3,Tswalu
1990,9,20,24.33,9.86,16.03,0,4.94,Tswalu
1990,9,21,25.33,8.01,16.6,0,3.78,Tswalu
1990,9,22,27.86,10.22,19.48,0,3.72,Tswalu
1990,9,23,29.73,11.39,21.05,0,2.87,Tswalu
1990,9,24,30.85,10.83,21.53,0,2.44,Tswalu
1990,9,25,31.9,14.97,23.44,0,2.62,Tswalu
1990,9,26,31.87,12.18,21.86,0,3.23,Tswalu
1990,9,27,31.53,12.3,22.26,0,3.05,Tswalu
1990,9,28,32.96,18.23,24.47,0,2.93,Tswalu
1990,9,29,33.55,14.31,23.87,0,2.81,Tswalu
1990,9,30,34.5,15.09,25.09,0,2.93,Tswalu
1990,10,1,35.35,18.92,26.41,0,3.3,Tswalu
1990,10,2,33.83,16.19,24.52,0,4.33,Tswalu
1990,10,3,32.78,14.83,23.26,0,3.11,Tswalu
1990,10,4,32.19,16.09,23.47,0,3.36,Tswalu
1990,10,5,34.15,16.91,24.3,0,3.48,Tswalu
1990,10,6,27.63,12.72,19.53,0,2.81,Tswalu
1990,10,7,26.76,9.86,17.83,0,3.11,Tswalu
1990,10,8,27.54,9.76,19.3,2.38,4.15,Tswalu
1990,10,9,31.54,14.51,23.17,0.94,6.96,Tswalu
1990,10,10,29.84,15.82,22.55,2.99,8.42,Tswalu
1990,10,11,31.86,14.8,22.29,0.05,6.77,Tswalu
1990,10,12,29,12.28,19.8,0.06,3.36,Tswalu
1990,10,13,31.13,12.84,21.47,0.02,2.87,Tswalu
1990,10,14,28.79,16.05,22.12,0.28,4.94,Tswalu
1990,10,15,21.08,8.25,14.41,0,2.87,Tswalu
1990,10,16,26.61,5.98,16.51,0,2.01,Tswalu
1990,10,17,32.01,11.19,21.68,0.02,2.14,Tswalu
1990,10,18,25.04,9.57,16.7,0,3.6,Tswalu
1990,10,19,22.89,5.66,14.5,0,3.17,Tswalu
1990,10,20,27.07,9.37,17.83,0,3.42,Tswalu
1990,10,21,30.86,10.95,21.9,0,3.66,Tswalu
1990,10,22,34.49,12.62,24.01,0,4.15,Tswalu
1990,10,23,35.51,16.65,25.16,0.05,3.54,Tswalu
1990,10,24,31.75,14.35,21.98,0.27,2.32,Tswalu
1990,10,25,33.42,12.61,23.01,0,2.81,Tswalu
1990,10,26,34.58,14.58,25.02,0,2.44,Tswalu
1990,10,27,35.47,16.23,26.83,0,3.36,Tswalu
1990,10,28,36.96,18.22,27.81,0,5.92,Tswalu
1990,10,29,33.78,20.15,26.72,0.21,6.23,Tswalu
1990,10,30,31.08,16.62,23.05,0.13,6.59,Tswalu
1990,10,31,35.36,15.27,26.09,0.07,4.64,Tswalu
1990,11,1,35.23,19.13,27.21,0.07,6.23,Tswalu
1990,11,2,35.73,19.17,27.73,0,5.19,Tswalu
1990,11,3,34.87,20.69,27.44,0.58,7.08,Tswalu
1990,11,4,34.57,18.69,26.56,1.71,8.61,Tswalu
1990,11,5,33.32,17.42,24.57,0.04,3.54,Tswalu
1990,11,6,29.76,12.08,21.15,0,3.54,Tswalu
1990,11,7,32.24,14.81,24.05,0,5.31,Tswalu
1990,11,8,26.19,17.3,21.7,0.38,9.28,Tswalu
1990,11,9,33.73,16.09,25.17,0.12,8.3,Tswalu
1990,11,10,37.29,19.15,28.94,0,6.71,Tswalu
1990,11,11,37.53,21.84,28.97,0.01,5.43,Tswalu
1990,11,12,33.62,16.64,25.1,0,4.15,Tswalu
1990,11,13,36.21,17.59,26.33,0,3.42,Tswalu
1990,11,14,26.1,11.15,18.1,0,2.93,Tswalu
1990,11,15,26.12,9.23,17.53,0,2.38,Tswalu
1990,11,16,31.65,9.47,21.12,0,2.2,Tswalu
1990,11,17,37.04,15.59,27.46,0.04,5.62,Tswalu
1990,11,18,31.97,22.26,27.55,0,8.91,Tswalu
1990,11,19,36.27,18.92,27.74,0,3.54,Tswalu
1990,11,20,34.14,19.92,26.3,0.09,3.66,Tswalu
1990,11,21,35.47,18.44,26.79,0,4.21,Tswalu
1990,11,22,35.22,16.2,25.96,0,2.56,Tswalu
1990,11,23,31.65,16.51,22.98,0,3.54,Tswalu
1990,11,24,30.21,10.8,20.37,0,2.56,Tswalu
1990,11,25,33.77,13.15,23.81,0,1.83,Tswalu
1990,11,26,35.19,15.14,26.12,0.44,4.88,Tswalu
1990,11,27,34.95,18.65,26.65,0.01,6.16,Tswalu
1990,11,28,36.12,19.76,27.44,0,5.8,Tswalu
1990,11,29,35.75,19.54,27.45,0.02,5.62,Tswalu
1990,11,30,35.33,19.38,27.07,0.62,5.74,Tswalu
1990,12,1,22.09,14.44,18.98,8.03,7.32,Tswalu
1990,12,2,30.26,12.4,21.9,0,5.55,Tswalu
1990,12,3,31.03,16.75,23.85,2.18,7.39,Tswalu
1990,12,4,23.4,18.21,20.47,8.08,12.21,Tswalu
1990,12,5,23.51,16.13,19.95,12.7,13.49,Tswalu
1990,12,6,32.53,14.36,23.83,0.29,9.34,Tswalu
1990,12,7,33.73,17.36,26.6,0.02,5.86,Tswalu
1990,12,8,37.09,18.46,28.96,0.04,6.77,Tswalu
1990,12,9,39.24,23.27,31.34,7.58,8.36,Tswalu
1990,12,10,31.96,21.55,27.05,9.82,13.06,Tswalu
1990,12,11,28.63,20.84,24.86,1.41,10.56,Tswalu
1990,12,12,35.82,19.8,27.8,0.06,8.54,Tswalu
1990,12,13,34.65,18.74,26.82,0.06,7.81,Tswalu
1990,12,14,35.43,17.71,26.9,0,4.03,Tswalu
1990,12,15,35.33,17.11,26.16,0.58,3.72,Tswalu
1990,12,16,32.19,15.24,24.05,0,4.09,Tswalu
1990,12,17,30.48,15.94,23.37,0,6.41,Tswalu
1990,12,18,29.44,14.31,21.63,0,4.15,Tswalu
1990,12,19,31.98,11.51,22.16,0,2.38,Tswalu
1990,12,20,35.47,14.12,25.35,0,2.5,Tswalu
1990,12,21,37.91,16.69,27.94,0,2.62,Tswalu
1990,12,22,37.87,18.6,28.68,1.08,7.39,Tswalu
1990,12,23,38.12,21.45,29.7,0.05,6.9,Tswalu
1990,12,24,36.84,17.33,27.42,0,3.85,Tswalu
1990,12,25,35.08,16.99,26.35,0,4.33,Tswalu
1990,12,26,36.98,17.89,27.83,0.17,4.88,Tswalu
1990,12,27,37.91,19.37,29.25,2.93,7.2,Tswalu
1990,12,28,34.62,22.4,28.22,1.7,9.46,Tswalu
1990,12,29,35.4,20.94,27.72,0.63,8.3,Tswalu
1990,12,30,34.19,17.58,26.15,0,4.88,Tswalu
1990,12,31,36.65,17.19,27.62,0,4.64,Tswalu
1991,1,1,36.73,19.49,28.19,0,4.94,Tswalu
1991,1,2,38.31,18.76,29.05,0,4.09,Tswalu
1991,1,3,37.88,18.84,29.3,0,5.8,Tswalu
1991,1,4,34.46,21.83,27.51,0.01,5.62,Tswalu
1991,1,5,38.48,19.44,29.87,0,5.07,Tswalu
1991,1,6,33.26,23.43,28,3.31,10.56,Tswalu
1991,1,7,26.94,19.07,23.2,23.05,13.67,Tswalu
1991,1,8,28.9,16.01,22.05,0.39,6.71,Tswalu
1991,1,9,30.08,12.73,21.56,0,4.15,Tswalu
1991,1,10,31.49,13.55,23.5,0.01,6.04,Tswalu
1991,1,11,35.36,16.3,26.81,0,5.86,Tswalu
1991,1,12,38.01,18.55,28.62,0,3.78,Tswalu
1991,1,13,38.59,18.23,29.62,0.01,5.55,Tswalu
1991,1,14,37.93,21.28,29.64,0,6.1,Tswalu
1991,1,15,34.86,23.15,29.23,0.88,11.23,Tswalu
1991,1,16,35.18,23.9,29.8,1.68,10.8,Tswalu
1991,1,17,37.33,21.68,30.37,1.42,10.13,Tswalu
1991,1,18,36.75,22.92,29.74,0.89,11.05,Tswalu
1991,1,19,33.07,22.69,26.8,0.87,12.57,Tswalu
1991,1,20,31.23,21.15,25.94,3.62,13.92,Tswalu
1991,1,21,31.48,20.76,26.02,2.62,13.61,Tswalu
1991,1,22,30.77,22.36,26.05,8.85,14.71,Tswalu
1991,1,23,30.93,20.51,25.78,4.28,13.43,Tswalu
1991,1,24,30.65,20.33,24.25,5.41,13,Tswalu
1991,1,25,25.18,19.44,21.74,12.64,13.49,Tswalu
1991,1,26,26.98,18.08,22.4,10.3,13.12,Tswalu
1991,1,27,25.59,18.94,21.94,15.68,14.4,Tswalu
1991,1,28,26.18,19.9,22.74,16.28,14.89,Tswalu
1991,1,29,29.42,19.62,24.17,4.25,13.73,Tswalu
1991,1,30,30.51,17.91,24.25,8.02,14.22,Tswalu
1991,1,31,32.08,18.05,25.4,4.87,13.18,Tswalu
1991,2,1,32.64,19,26.12,3.24,12.57,Tswalu
1991,2,2,35.12,20.06,28.08,0.1,11.41,Tswalu
1991,2,3,32.52,21.13,26.87,2.83,12.94,Tswalu
1991,2,4,30.54,22.27,25.65,1.99,12.27,Tswalu
1991,2,5,28.2,20.47,23.98,9.18,14.83,Tswalu
1991,2,6,27.62,20.41,23.98,4.07,14.47,Tswalu
1991,2,7,33.39,18.74,26.66,1.24,11.96,Tswalu
1991,2,8,33.93,20.05,27.11,0.6,10.56,Tswalu
1991,2,9,34.02,19.37,26.94,2.44,11.78,Tswalu
1991,2,10,32.59,19.73,26.64,3.33,12.27,Tswalu
1991,2,11,32.88,19.08,26.44,1.54,10.68,Tswalu
1991,2,12,34.4,19.76,27.64,0.7,9.95,Tswalu
1991,2,13,33.14,22.5,28.05,4.66,10.62,Tswalu
1991,2,14,31.32,22,26.47,6.89,11.72,Tswalu
1991,2,15,30.33,20.2,25.03,2.98,11.96,Tswalu
1991,2,16,29.51,18.62,24.16,2.09,12.27,Tswalu
1991,2,17,29.65,17.62,22.74,0.81,8.12,Tswalu
1991,2,18,29.47,14.63,21.92,0.1,6.96,Tswalu
1991,2,19,31.68,15.05,23.25,0,5.43,Tswalu
1991,2,20,33.38,14.4,24.73,0,4.52,Tswalu
1991,2,21,34.38,16.65,26.33,0,5.07,Tswalu
1991,2,22,35.76,17.15,26.51,0,6.1,Tswalu
1991,2,23,36.14,18.12,27.12,0,5.98,Tswalu
1991,2,24,35.94,18.36,26.89,0,4.82,Tswalu
1991,2,25,35.65,17.45,26.48,0,5,Tswalu
1991,2,26,37.08,18.29,27.62,0,5.13,Tswalu
1991,2,27,37.76,20.12,28.61,0,5.31,Tswalu
1991,2,28,37.62,20.34,28.55,0,4.94,Tswalu
1991,3,1,36.64,18.86,27.84,0,5.74,Tswalu
1991,3,2,32.9,18.99,25.71,0.14,10.07,Tswalu
1991,3,3,32.32,17.68,25.62,7.17,9.22,Tswalu
1991,3,4,33.76,13.82,23.73,0.06,6.04,Tswalu
1991,3,5,35.8,17.23,26.8,0.29,7.57,Tswalu
1991,3,6,34.45,19.94,27.04,0.14,10.74,Tswalu
1991,3,7,30.12,19.49,24.18,9.75,11.84,Tswalu
1991,3,8,31.21,17.47,24.35,0,10.56,Tswalu
1991,3,9,33.21,17.37,25.76,0,8.18,Tswalu
1991,3,10,35.44,19.49,27.04,0,7.57,Tswalu
1991,3,11,33.66,20.77,26.42,0.01,7.87,Tswalu
1991,3,12,33.52,21,26.37,1.07,9.77,Tswalu
1991,3,13,32.41,19.57,24.98,1.16,11.23,Tswalu
1991,3,14,30.01,19.71,24.31,1.83,10.68,Tswalu
1991,3,15,21.69,13.67,19.06,37.06,12.63,Tswalu
1991,3,16,23.28,12.8,18.04,24.54,12.08,Tswalu
1991,3,17,24.58,15.37,19.43,10.59,12.02,Tswalu
1991,3,18,26.05,15.25,20.21,7.35,12.39,Tswalu
1991,3,19,28.73,14.44,21.4,1.17,9.03,Tswalu
1991,3,20,29.01,15.32,22,1.91,10.8,Tswalu
1991,3,21,27.62,13.45,20.07,1.37,8.61,Tswalu
1991,3,22,29.44,11.41,20.5,0.41,5.68,Tswalu
1991,3,23,29.04,14.26,21.73,0.82,9.03,Tswalu
1991,3,24,27.32,15.23,21.05,2.83,10.01,Tswalu
1991,3,25,27.43,15.17,21.13,0.52,10.13,Tswalu
1991,3,26,24.98,16.44,20.02,1.35,10.86,Tswalu
1991,3,27,23.9,14.56,19.26,12.68,10.93,Tswalu
1991,3,28,28.12,13.73,20.49,0,8.54,Tswalu
1991,3,29,28.63,13.93,21.89,0.01,7.02,Tswalu
1991,3,30,29.23,15.28,22.72,0,6.84,Tswalu
1991,3,31,29.36,15.41,22.74,0.13,6.53,Tswalu
1991,4,1,30.52,15.88,23.73,0,6.41,Tswalu
1991,4,2,31.16,15.6,23.88,0.01,7.39,Tswalu
1991,4,3,31.32,16.77,23.89,0.01,7.63,Tswalu
1991,4,4,31.94,17.22,24.41,0.02,7.39,Tswalu
1991,4,5,31.73,19.08,24.54,0.13,6.9,Tswalu
1991,4,6,24.67,8.93,18.37,0,5.74,Tswalu
1991,4,7,21.8,6.37,13.19,0,3.54,Tswalu
1991,4,8,24.73,6.54,15.08,0,3.05,Tswalu
1991,4,9,25.62,7.9,16.18,0,4.33,Tswalu
1991,4,10,27.58,9.05,18.81,0,4.7,Tswalu
1991,4,11,28.51,11.25,19.98,0,4.76,Tswalu
1991,4,12,28.48,11.46,19.9,0,4.82,Tswalu
1991,4,13,28.07,11.8,19.43,0,5.8,Tswalu
1991,4,14,27.84,12.33,19.59,0,5.92,Tswalu
1991,4,15,28.7,12.5,20.58,0,5.62,Tswalu
1991,4,16,28.87,12.84,21.05,0,5.19,Tswalu
1991,4,17,28.76,12.86,21.11,0,5.43,Tswalu
1991,4,18,29.08,12.83,20.69,0,5.8,Tswalu
1991,4,19,28.54,12.66,20.11,0,6.1,Tswalu
1991,4,20,26.65,12.19,18.87,0,6.1,Tswalu
1991,4,21,27.65,12.47,19.83,0.01,5.68,Tswalu
1991,4,22,27.62,14.49,19.85,0,5.49,Tswalu
1991,4,23,27.52,12.1,19.34,0,4.94,Tswalu
1991,4,24,28.15,12.99,19.76,0.05,6.47,Tswalu
1991,4,25,28.34,12.6,19.65,0,6.04,Tswalu
1991,4,26,27.9,11.78,19.15,0,5.62,Tswalu
1991,4,27,27.44,11.9,19.2,0,5.55,Tswalu
1991,4,28,28.47,11.87,20.52,0,5.07,Tswalu
1991,4,29,28.66,12.5,20.99,0,4.94,Tswalu
1991,4,30,28.87,13.25,20.59,0,4.88,Tswalu
1991,5,1,28.65,12.51,19.78,0,5.37,Tswalu
1991,5,2,28.95,12.84,19.96,0,5.74,Tswalu
1991,5,3,28.67,12.58,20.42,0,5.19,Tswalu
1991,5,4,28.4,14.98,21.34,0,4.82,Tswalu
1991,5,5,28.96,13.19,21.48,0,4.58,Tswalu
1991,5,6,29.19,16.87,21.84,0,4.39,Tswalu
1991,5,7,29.21,14.44,21.69,0,4.52,Tswalu
1991,5,8,27.93,11.59,19.29,0.01,4.94,Tswalu
1991,5,9,27.07,14.83,19.86,0.83,4.64,Tswalu
1991,5,10,25.51,10.89,17.26,0.06,4.15,Tswalu
1991,5,11,21.55,9.09,13.83,0,5.07,Tswalu
1991,5,12,21.38,5.32,12.37,0,3.97,Tswalu
1991,5,13,21.33,6.96,13.33,0,4.94,Tswalu
1991,5,14,22.64,8.27,14.4,0,4.82,Tswalu
1991,5,15,23.13,7.55,15.07,0,5.13,Tswalu
1991,5,16,24.12,8.75,16.15,0,5.31,Tswalu
1991,5,17,24.33,8.44,15.61,0,5.07,Tswalu
1991,5,18,24.65,8.62,15.72,0,5.13,Tswalu
1991,5,19,25.19,9.53,16.28,0,5,Tswalu
1991,5,20,25.14,8.07,15.73,0,5.55,Tswalu
1991,5,21,26.67,10.56,17.23,0,5.25,Tswalu
1991,5,22,27.03,9.8,17.43,0,4.64,Tswalu
1991,5,23,26.36,11.94,17.78,0,4.52,Tswalu
1991,5,24,25.1,9.55,15.73,0,4.58,Tswalu
1991,5,25,18.13,5.65,10.6,0.01,4.58,Tswalu
1991,5,26,21.79,3.51,11.99,0,2.5,Tswalu
1991,5,27,22.59,4.97,12.69,0,2.32,Tswalu
1991,5,28,23.04,6.01,13.87,0,2.93,Tswalu
1991,5,29,22.58,5.77,13.39,0,4.94,Tswalu
1991,5,30,24.2,7.07,14.56,0,5.13,Tswalu
1991,5,31,20.19,5.44,11.2,0,3.97,Tswalu
1991,6,1,20.28,3.03,10.9,0,3.36,Tswalu
1991,6,2,22.81,5.53,13.77,0,3.05,Tswalu
1991,6,3,23.11,7.25,14.98,0,2.93,Tswalu
1991,6,4,22.3,6.08,13.74,0,2.81,Tswalu
1991,6,5,21.81,5.58,12.73,0,2.93,Tswalu
1991,6,6,22.43,6.53,13.66,0.02,4.33,Tswalu
1991,6,7,16.57,3.89,10.13,3.4,5.49,Tswalu
1991,6,8,8.26,1.98,4.19,31.21,5.19,Tswalu
1991,6,9,15.23,2.06,8.55,0.36,6.41,Tswalu
1991,6,10,20.3,5.28,12.25,0,6.04,Tswalu
1991,6,11,21.51,6.8,13.51,0,5.07,Tswalu
1991,6,12,20.59,6.15,13.3,0,5.62,Tswalu
1991,6,13,21.54,5.94,13.8,0,5.25,Tswalu
1991,6,14,16.52,6.19,10.54,0.11,4.39,Tswalu
1991,6,15,19.59,4.23,10.98,0,4.09,Tswalu
1991,6,16,18.76,5.95,11.74,0.13,5,Tswalu
1991,6,17,16.43,5.91,10.81,9.65,5.92,Tswalu
1991,6,18,13.63,2.96,7.2,0.04,5,Tswalu
1991,6,19,14.67,1.13,7.1,0,4.21,Tswalu
1991,6,20,15.16,1.46,8.09,0,3.66,Tswalu
1991,6,21,16.54,1.81,7.96,0,3.42,Tswalu
1991,6,22,16.05,0.81,7.58,0,4.03,Tswalu
1991,6,23,14,-0.48,5.92,0,3.72,Tswalu
1991,6,24,18.55,1.61,8.63,0,3.66,Tswalu
1991,6,25,14.17,4.2,8.47,0.15,5.62,Tswalu
1991,6,26,19.53,3.16,10.63,0,4.33,Tswalu
1991,6,27,20.31,4.1,10.69,0,3.54,Tswalu
1991,6,28,20.91,3.4,11.33,0,3.17,Tswalu
1991,6,29,22.94,4.52,12.43,0,3.05,Tswalu
1991,6,30,22.94,4.93,11.99,0,3.48,Tswalu
1991,7,1,22.54,7.74,13.62,0,3.85,Tswalu
1991,7,2,24.53,8.13,14.58,0,3.78,Tswalu
1991,7,3,23.12,7.49,13.73,0,4.52,Tswalu
1991,7,4,20.51,6.92,12.37,0.03,4.76,Tswalu
1991,7,5,13.58,2.42,7.74,0.03,4.76,Tswalu
1991,7,6,12.28,-0.19,5.19,0,3.48,Tswalu
1991,7,7,14.44,-0.77,6.19,0,3.23,Tswalu
1991,7,8,16.94,0.62,7.71,0,2.81,Tswalu
1991,7,9,18.57,1.21,8.35,0,2.5,Tswalu
1991,7,10,20.12,2.29,9.81,0,2.99,Tswalu
1991,7,11,19.18,3.84,9.73,0,3.66,Tswalu
1991,7,12,16.82,1.98,8.46,0,2.99,Tswalu
1991,7,13,21.61,3.52,12.35,0,3.36,Tswalu
1991,7,14,21.01,6.57,13.27,0,3.91,Tswalu
1991,7,15,20.75,6.01,12.29,0,3.54,Tswalu
1991,7,16,21.12,2.87,10.05,0,2.75,Tswalu
1991,7,17,21.1,4.51,11.12,0,2.99,Tswalu
1991,7,18,19.9,3.65,10.82,0,3.66,Tswalu
1991,7,19,19.82,3.52,10.59,0,3.72,Tswalu
1991,7,20,20.69,4.38,11.34,0,3.72,Tswalu
1991,7,21,21.65,4.99,12.05,0,3.72,Tswalu
1991,7,22,20.44,3.63,11.51,0,3.36,Tswalu
1991,7,23,19.32,4.51,10.78,0,3.66,Tswalu
1991,7,24,21.01,2.62,11.25,0,3.97,Tswalu
1991,7,25,23.39,7.33,13.39,0,3.66,Tswalu
1991,7,26,13.51,1.4,7.33,0,3.91,Tswalu
1991,7,27,12.24,-0.7,4.65,0,2.81,Tswalu
1991,7,28,16.36,-2.06,5.8,0,1.89,Tswalu
1991,7,29,18.98,1.1,9.26,0,3.97,Tswalu
1991,7,30,20.15,4.29,10.72,0,3.97,Tswalu
1991,7,31,23.6,4.33,12.59,0,3.6,Tswalu
1991,8,1,15.33,1.15,7.49,0,4.39,Tswalu
1991,8,2,16.45,0.94,7.94,0,2.44,Tswalu
1991,8,3,14.72,0.27,6.96,0,3.48,Tswalu
1991,8,4,19.07,0.36,9.05,0,3.17,Tswalu
1991,8,5,22.4,2.43,11.98,0,2.56,Tswalu
1991,8,6,24.36,4.02,14.37,0,2.62,Tswalu
1991,8,7,24.56,9.74,16.19,0,2.56,Tswalu
1991,8,8,24.19,6.83,14.42,0,2.56,Tswalu
1991,8,9,23.93,5.87,13.87,0,4.21,Tswalu
1991,8,10,23.93,6.42,13.62,0,3.66,Tswalu
1991,8,11,21.63,4.54,11.88,0,3.42,Tswalu
1991,8,12,22.78,5.43,13.04,0,3.36,Tswalu
1991,8,13,21.1,6.48,12.74,0,4.46,Tswalu
1991,8,14,23.83,5.82,14.26,0,3.85,Tswalu
1991,8,15,23.34,5,13.22,0,2.81,Tswalu
1991,8,16,23.94,5.05,14.02,0,2.38,Tswalu
1991,8,17,25.63,6.11,15.16,0,2.93,Tswalu
1991,8,18,23.57,3.6,12.56,0,2.62,Tswalu
1991,8,19,19.03,1.76,9.58,0,2.38,Tswalu
1991,8,20,18.23,1.67,9.02,0,1.95,Tswalu
1991,8,21,20.71,1.8,10.69,0,1.89,Tswalu
1991,8,22,25.88,5.73,14.36,0,2.32,Tswalu
1991,8,23,25.65,5.42,15.75,0,2.08,Tswalu
1991,8,24,26.75,8.45,16.52,0,2.93,Tswalu
1991,8,25,24.23,3.73,12.87,0,2.32,Tswalu
1991,8,26,26.3,8.02,17.11,0,2.5,Tswalu
1991,8,27,29.07,11.41,19.92,0,4.64,Tswalu
1991,8,28,29.01,11.94,18.86,0,4.03,Tswalu
1991,8,29,17.29,3.7,10.86,0,3.54,Tswalu
1991,8,30,20.26,0.78,9.9,0,2.08,Tswalu
1991,8,31,21.69,2.87,11.56,0,1.89,Tswalu
1991,9,1,24.48,5.38,15.01,0,2.2,Tswalu
1991,9,2,25.89,9.72,17.1,0,6.47,Tswalu
1991,9,3,27.58,10.61,17.35,0,4.27,Tswalu
1991,9,4,28.03,7.9,17.48,0,1.95,Tswalu
1991,9,5,19.46,8.76,12.9,0,3.48,Tswalu
1991,9,6,25.73,6.24,15.92,0,3.36,Tswalu
1991,9,7,23.9,8.64,16.08,0,3.3,Tswalu
1991,9,8,18.68,6.96,11.94,0.16,4.88,Tswalu
1991,9,9,21.03,4.98,12.3,0,3.48,Tswalu
1991,9,10,25.86,4.57,15.18,0,2.75,Tswalu
1991,9,11,29.14,11.53,19.56,0,2.75,Tswalu
1991,9,12,30.4,11.55,19.94,0.07,3.97,Tswalu
1991,9,13,26.55,9.12,16.81,0,2.75,Tswalu
1991,9,14,27.37,6.93,16.66,0,2.56,Tswalu
1991,9,15,28.86,10.08,18.61,0,2.32,Tswalu
1991,9,16,23.26,6.35,14.47,0,4.39,Tswalu
1991,9,17,28.96,8.15,18.67,0,4.03,Tswalu
1991,9,18,29.36,11.32,19.51,0.01,3.42,Tswalu
1991,9,19,23.98,10.32,16.58,0,4.64,Tswalu
1991,9,20,29.03,10.96,19.57,0,3.97,Tswalu
1991,9,21,31.26,12.3,22.66,0,5.68,Tswalu
1991,9,22,31.27,18.13,24.5,0.47,6.9,Tswalu
1991,9,23,29.95,17.03,21.68,0.33,8.18,Tswalu
1991,9,24,26.33,15.45,20.78,1.77,8.18,Tswalu
1991,9,25,28.08,16.19,21.33,0.52,7.81,Tswalu
1991,9,26,24.83,17.02,20.25,7.89,10.31,Tswalu
1991,9,27,25.66,14.56,19.62,1.99,9.46,Tswalu
1991,9,28,24.69,9.59,16.81,0,4.39,Tswalu
1991,9,29,28.19,8.67,18.43,0,3.85,Tswalu
1991,9,30,30.12,11.08,20.33,0,3.97,Tswalu
1991,10,1,30.15,13.42,21.37,0,5.92,Tswalu
1991,10,2,28.48,10.88,18.78,0,3.72,Tswalu
